cluster,MET2013_chr,pop_total.1,Agriculture,Architecture,"Area, Ethnic, and Civilization Studies",Biology and Life Sciences,Business,Communication Technologies,Communications,Computer and Information Sciences,Construction Services,Cosmetology Services and Culinary Arts,Criminal Justice and Fire Protection,Education Administration and Teaching,Electrical and Mechanic Repairs and Technologies,Engineering,Engineering Technologies,"English Language, Literature, and Composition",Environment and Natural Resources,Family and Consumer Sciences,Fine Arts,History,Interdisciplinary and Multi-Disciplinary Studies (General),Law,Liberal Arts and Humanities,Library Science,Linguistics and Foreign Languages,Mathematics and Statistics,Medical and Health Sciences and Services,Military Technologies,N/A,"Nuclear, Industrial Radiology, and Biological Technologies",Philosophy and Religious Studies,"Physical Fitness, Parks, Recreation, and Leisure",Physical Sciences,Psychology,"Public Affairs, Policy, and Social Work",Social Sciences,Theology and Religious Vocations,Transportation Sciences and Technologies
1,"Minneapolis-St. Paul-Bloomington, MN-WI",3460161.875,0.22905252633700016,0.15401953840397414,0.10669239037542544,1.4029293812997938,3.9006906719797203,0.04624340144116177,1.3051918645091232,0.5913950676595346,0.036936117641926516,0.019583360835512313,0.30171819914809583,1.286051406458233,0,1.3470652337798672,0.09398652235389615,0.6558369722997737,0.23522974954073053,0.18887875418186056,1.1607151230567747,0.3601807316670785,0.25703710172361444,0.0819414901839565,0.11372024190700994,0,0.30849679979810773,0.3525617872806267,1.337779981269476,0,45.87339205338209,0,0.14961636042590654,0.4738359738055976,0.5501315204713443,1.3284672665402548,0.3076528774759295,1.6481817741608993,0.10883488496948257,0.06682171272676142
1,"Nashville-Davidson--Murfreesboro--Franklin, TN",1881981,0.2730724186550403,0.02970626275944973,0.021387653954450213,1.0441413046752857,3.591530695912453,0.17791267141519354,1.1179647614620363,0.35645452764534996,0.06080143503103603,0.03291025001943733,0.42370880430134894,1.4428853692227415,0,0.6369913699637128,0.09575822341818849,0.6318725681282615,0.07074016760733214,0.19563792775390357,1.1848857330450266,0.29909466968960935,0.23341509464730664,0.04711846328931235,0.23570051680559848,0,0.1481290183612343,0.1999601856798275,1.67749279539778,0,53.92223118424175,0,0.24470708233511948,0.41733546706151925,0.587918033493368,1.354487629218554,0.19508472724997813,0.9630790816306826,0.08339358654670999,0.11799648655052519
1,"New Orleans-Metairie, LA",1253622.5,0.04163426886766839,0.04854984469619399,0.030287552466681952,1.2743607372417958,2.560908265276531,0.08770814220930566,0.5733181839305223,0.28451578287598966,0.025454501616615614,0.03001927422999426,0.28305994198032225,0.9061841521270447,0,0.8628355342462731,0.084421920439407,0.31087059831510166,0.033746319081109886,0.12467376110721573,0.7693915433792817,0.18294499691344532,0.15741381277281247,0.024063742264574244,0.270320885750935,0,0.058277793774445356,0.10550451600292379,1.2245775314962573,0,53.99974563554526,0.0063038536245188384,0.07976951470563683,0.28608940818275647,0.6318908023427887,0.8685570889580398,0.17960376226850688,0.9079241234447988,0.017935609357468726,0.013325275460878168
1,"New York-Newark-Jersey City, NY-NJ-PA",19920052.75,0.04764503593779449,0.16411760702189745,0.11212937925924968,1.1993393282602376,4.763156044478203,0.054507406096487875,1.5731800703420835,0.744460109466574,0.02433072254506732,0.043384713382889316,0.6459916701292728,1.3379482467536439,0.0029015779025198425,1.0849516092747848,0.09889375529125483,0.7610472168676604,0.11711166027402932,0.10211959215961344,1.9234805989165042,0.49385291817189125,0.18059270220641613,0.08160010690957392,0.2721415762003286,0.007948786268747466,0.21038830124736774,0.3604382993495537,1.309784078832289,0,47.35557264646903,0.004386376016342655,0.17179216820756002,0.24181162446681398,0.5356342920547128,1.6230846747713799,0.25028532359954175,2.067391629307596,0.061904432526043406,0.030170262498413543
1,Not in identifiable area,69092260.375,0.2788677782954205,0.03980479816537548,0.026790758808463568,0.6255305481347758,1.382117954757246,0.0177904672689325,0.37950973713320696,0.21510047744127164,0.027501577696372615,0.023338848977016633,0.26887751786754166,1.02308614365594,0.005228223470916644,0.5633518201853497,0.05481827572269628,0.23869141918211173,0.1283643733403405,0.1047338879989427,0.3695411349503555,0.16941527260926173,0.0904458188743603,0.01625717451304142,0.08412460326495938,0.002587022726612045,0.08522500123358139,0.10515264507616753,0.8202089146507381,2.6775256805642417e-4,57.01971646099053,0.007300654222853985,0.04884028180363243,0.29133207024747826,0.2727951685600055,0.5132799099127713,0.16250143111886783,0.5118046375649897,0.062243668335714895,0.020338593229941686
1,"Oklahoma City, OK",1396826,0.16074422069785071,0.08534164201146399,0.05354986205852228,1.1382308590384775,2.616734312696407,0.0542014756290367,0.6482848152608933,0.2196800485580284,0.007438427122096764,0.05274110596592321,0.2636630755528927,1.1052717323327605,0,1.019878674265816,0.1503440687395519,0.2831450285242168,0.08343346490922916,0.29425504604934194,0.7187202448300822,0.060065512442920424,0.09570448141040724,0.0648870883297212,0.14492719485019667,0.015821789219380357,0.17763142505920887,0.055267127131003096,1.1718145954544315,0,60.135321767134556,0,0.1672626481050821,0.3712229127314861,0.42481958971998024,0.557032115269953,0.12277209695199306,0.9592797741985686,0.13918156600901427,0.08955777201535807
1,"Orlando-Kissimmee-Sanford, FL",2277068.25,0.023546787905126026,0.03835640749051276,0.032681098240068304,0.8206849463074334,3.531096499352121,0.24018712764228559,0.9852477090106502,0.43675459350454726,0.006035067903135436,0.021575418936010175,0.3208030743613754,0.9499092456735946,0,1.0036483223109294,0.030759548940024584,0.3946943215907478,0.07155595687287214,0.036830483518880665,0.9180941987563085,0.18932176503376244,0.22159124970485242,0.05389589403572546,0.06177986375167962,0,0.10809897320338357,0.11671985997660568,1.173661157916853,0.011291041840873922,64.42928410919394,0,0.03862479864342751,0.3646731613336181,0.3027220735767028,0.9795083894304146,0.17640071694826595,0.8745787364305762,0.03092020358729222,0.0017716772136706727
1,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6072505.75,0.1262129525078036,0.0966548377899993,0.0904876739644557,1.5944695246951253,3.82316984365117,0.036249973392843235,1.1200642164894403,0.5141846762806142,0.03426207686124049,0.0367105533470375,0.5775417052959833,1.4023107020954715,0.011161223822433107,1.2522685206684778,0.04134969768235167,0.543325003705681,0.1693657077722261,0.0775373534741381,0.9614661891553832,0.37986771279455955,0.18169580667248167,0.024403380802898927,0.1943199568144198,0.002387580759919204,0.15304210644015181,0.2741848805076068,1.640150802591868,0,50.37592289888383,0.014971623644603544,0.08341859111378197,0.41479445406831744,0.6743745614503819,1.2234898533913927,0.22148278318680245,1.2486110088147757,0.08544725939989671,0.0075823537294727635
1,"Phoenix-Mesa-Scottsdale, AZ",4462927.25,0.058319380633896314,0.08284500304805072,0.08538994868569283,0.8731329972753269,2.0701645491646357,0.005981950222052598,0.7753147622671337,0.43712011992177335,0.02842461259304928,0.028325431455081235,0.2753682708192344,0.9151334530641207,0.021634199041200387,1.0424252890966037,0.08917868680592032,0.2181817013709076,0.03437317836257987,0.1354219916653436,0.5848216591871338,0.11853436954467593,0.19217817502992035,0.01818455027945434,0.13685860439763456,0,0.07267801291555007,0.07097915576629688,0.9990468420294495,0,58.363512260274575,0,0.06882144261096616,0.35123271968658476,0.20028080918633695,0.7323252544754311,0.14364231474011824,0.7344767018334784,0.04146281913383331,0.04623678301167862
1,"Pittsburgh, PA",2305213.25,0.06038021505798978,0.08333355126819514,0.05859028898434052,1.3445603699676856,4.188200149097131,0.027009635732758643,1.086462476853654,0.7554279048917759,0.01864946518891786,0.03552959416683448,0.37949369327418436,1.648318251237452,0.012083738686538075,1.8789313210104002,0.12291276857004174,0.575225336561248,0.1739302169958371,0.07820978275096999,1.029964737027764,0.3904871932776295,0.19003936128214904,0.01846053508952945,0.10651095544508406,0.007207097072336279,0.16687013464626227,0.3268090254210819,1.7628202332884142,0,44.49603048990243,0,0.084614827700206785,0.550502088292989,0.7268904595734719,1.105109772832804,0.255445925820204,1.11424739380967,0.05408616900249113,0.024192623040236047
1,"Portland-Vancouver-Hillsboro, OR-WA",2356253.25,0.06341556797640882,0.11444693986147086,0.11869313341411857,0.9498516688578841,2.0216581958356574,0.03355484959368934,0.7517601008569844,0.3787489818240261,0.03609338720339805,0.006255342158975984,0.12193785401868754,0.5546052074322247,0,0.8826531685914709,0.06880086677278113,0.6161160789677965,0.20353314788200233,0.16271553106040085,0.9591799949710682,0.29596255414020944,0.15591357606860431,0.014847417373184318,0.199595639403908,0,0.3218776892451236,0.13700094544706368,0.8216441890108426,0,50.932164139250816,0.005365167382383608,0.1634360136577837,0.3852048808443427,0.4694730694093468,0.9737454386955191,0.10649536806161426,1.3132936600960055,0.11423676987612559,0.022411283819101742
1,"Providence-Warwick, RI-MA",1621109.5,0.1267717354736506,0.29956637763676053,0.08683119707589916,0.828629047667441,3.122758751190643,0.08101331519157526,0.9775176049159001,0.5554093480385702,0.04343966861440028,0.15053849368399647,0.6502863308763936,1.3206046788128607,0.0032395742598916055,1.1115463124986702,0.09944414729535325,0.39553862789288113,0.20369995330498677,0.1569054736967475,1.186865157536783,0.2894931040301853,0.19358567796354903,0.08879141199645602,0.12652467729023556,0,0.10637850297755064,0.2632891449911914,1.1669402572633165,0,54.756120956198004,0,0.038707395291836554,0.4773755008973789,0.6711071631554586,1.203457304641671,0.18892776754140786,1.0640059722356585,0.02621885070552733,0.076464901853475
1,"Raleigh, NC",1276544.5,0.4235760125629668,0.09724326571301002,0.03634022507888657,1.4275500381811725,3.5994856664188606,0.0747402964084839,1.0404551199381624,0.8088237605679758,0.08386731727543129,0.00697322428678596,0.43573360166016206,1.163502578653696,0.011162816526821903,2.197490870303063,0.24089532872478842,0.47767755214455193,0.12934925696458965,0.25822132823151106,0.8243421965627113,0.29684715131287315,0.2744132467131611,0,0.18988189929223973,0,0.1369678310251431,0.2689993022179749,1.1936043099844929,0,46.88663471588814,0.047739846910897075,0.20456640568988507,0.45755261686990456,0.9263771830532739,0.7697265598481369,0.27622452757438276,1.269787552828431,0.1499961148186068,0
1,"Richmond, VA",1222076.125,0.16352813621002898,0.03297122318525322,0.05026281282044863,1.2928515703687955,2.3287172516683348,0.04818866911216286,0.9238524041679301,0.5570406340945199,0.01234183792208803,0.010534763121415361,0.6724417023846648,1.0606241105562286,0,1.3754667034038166,0.09825676684332642,0.6342894363041811,0.11666992649428949,0.1788555472121271,1.2537760426730316,0.4678424900649056,0.19671659183178072,0.03812887130800848,0.12660581765701612,0,0.20569819727546518,0.2409286557804966,0.9894920365323623,0,53.56789687434545,0,0.11689319543001761,0.4419719147544249,0.5228080858280549,1.4686694982066684,0.33881243244036013,1.7164359454733575,0.027992754596512952,0.01985500512081326
1,"Riverside-San Bernardino-Ontario, CA",4415533.125,0.034498459392700166,0.05084669019467402,0.04853179362477691,0.8153674378044431,1.447487007937915,0.03595168101835773,0.37194034989890834,0.2365342310573638,0.0036774346796760154,0.02558234998084087,0.25267308858145154,0.32150843817850605,0,0.3631707091750729,0.013346880559221092,0.21789864659609984,0.05598861972366802,0.08014636844122076,0.4126981710185628,0.14749679411393934,0.12124665249942346,0.004311183165473687,0.2096115522979448,0.00458404285949101,0.0695214707822235,0.17246343820422697,0.7451714774002608,0,68.88649112723371,0,0.06466591453029397,0.17786575728819715,0.21181415672828205,0.7414047149374952,0.06877950203608528,0.7499779096882987,0.03203938037031715,0.029937398209778796
1,"Rochester, NY",1100592.375,0.11036335910082207,0.03514537748739534,0.07481209718995631,1.4181587970162768,3.0347838709768817,0.15406738894966582,0.8795660654489295,0.563282093564655,0.052643230150382456,0,0.35598934580787533,1.5340219204276488,0.0032009484291641967,1.1217013229828376,0.18488874326719312,0.533002745493121,0.13476858666948943,0.002236303979905467,1.4142372411363966,0.2855543206656642,0.190311421944445,0.04665966284514659,0.00917588059359443,0,0.1314579834686892,0.26807727054870345,1.2046850474120048,0,54.34110758362581,0.011917889786953104,0.024807728858190364,0.1872897534099793,0.693964257817159,1.527582072314329,0.261954782823767,0.8201482197108407,0.05153334224497243,0.04519803485240706
1,"Sacramento--Roseville--Arden-Arcade, CA",2235458.625,0.27902334543367413,0.0722323680251794,0.09549516201236717,1.4772599745848318,1.528116979794925,0.018398786757768463,0.5881860729859697,0.33840168233407403,0.010791251550240542,0.0043232852599181856,0.39041573219577663,0.28544129925825285,0,0.8930763755503542,0.026062693643585946,0.3116992671560458,0.17320751188598918,0.3807806873423868,0.618325212302504,0.21060369293674924,0.18350915943676915,0.003331291672735744,0.23116526084763722,0,0.1544677740594253,0.20133107238271655,0.6336670337294688,0,59.32301100163285,0.009677648288454134,0.06465799701500824,0.3107101720852678,0.3159684274896905,1.0141732024904409,0.066877545362875,1.554861777648854,0.10828617826023246,0.004847915864253006
1,"Salt Lake City, UT",1171841.75,0.04248536531959258,0.13097383377805477,0.025451788943907226,0.8791529066104038,1.6406863054004972,0.011044261894390568,0.6328798070742978,0.3995181376312583,0.00655124118807666,0,0.07981772896825011,0.8972978516718246,0,0.9303512152178164,0.049532959200250144,0.3777331812762964,0.10047261287851951,0.4077911805273198,0.6543718432713663,0.10920127431556337,0.15377451211629642,0,0.06354607047796006,0,0.16765087978353388,0.22512989827693097,1.195452994110808,0,65.47054218995461,0,0.040598330345039915,0.48932869725463274,0.2969900901706333,0.5533972776463313,0.18772271387031558,1.140464997513563,0,0.05921990818411982
1,"San Antonio-New Braunfels, TX",2297852.875,0.15430008612536802,0.13815395239038827,0.027805162800122074,1.089089216559473,2.1219193254681827,0.030524551719329412,0.7515839837861821,0.4294427109773149,0.013392679277897357,0.03972712228789354,0.37867510686113487,0.6024121855316735,0.003656931103418012,0.8332448392790589,0.04713190854078095,0.33780061671406875,0.06452926069839673,0.08204395866498038,0.37943459091540643,0.20348786370446045,0.21268590370518628,0.02453646876512328,0.10285360998752127,0,0.10396319394109083,0.2217305104133474,0.8316166100255911,0,63.63112359022198,0.004093360480795059,0.03784022407632453,0.3331808622610051,0.34104948880540426,0.6738707076031419,0.08404824532560931,0.7068604765508476,0.02407420707697664,0.03285717933589235
1,"San Diego-Carlsbad, CA",3231289.25,0.07242366118981304,0.16077828408732686,0.09639637928004724,1.5407078645904124,2.7094607790293828,0.04799192451118462,0.9603257531366376,0.4631458575132295,0.05330813323508321,0.020997484991888617,0.3032891040543639,0.45038960866327327,0.0034257208728861355,1.5947582593303458,0.058242983220442204,0.4264175512303048,0.11188413161977856,0.24356146506187085,0.8803008229586666,0.2575520777029727,0.32122872422941606,0.02566347738876611,0.40918979848176745,0,0.13989066857807958,0.2000713929431331,0.8564289260439192,0,67.77238136992669,0,0.08433018641874075,0.4515225065991377,0.5717638803338954,1.2910209254252392,0.13890337486636684,1.7825095290267217,0.028522266281017304,0.045151473335943
1,"San Francisco-Oakland-Hayward, CA",4545894.625,0.0930826894158471,0.19637373035140526,0.20455466868632508,1.6982129062867406,3.6010816100088547,0.09052293016216549,1.221862601985839,1.3635980342151544,0.040611351687387325,0.016309409809590125,0.23993643255320748,0.34060277351004764,0,2.2129720040605574,0.08408822443112797,0.641437529825488,0.3193420760607055,0.1751147343713925,1.515504156484433,0.4448033831237154,0.4165251378612808,0.03245137425488732,0.35548173777916475,0.0023533633161048682,0.30176670902212843,0.38717593614772267,0.9581628147533638,0,43.58698642985821,0.001495775814041469,0.2067012578718606,0.3057057495247965,0.5694745530161097,1.3601380285906122,0.13444575338233733,2.704060504435709,0.011645558695236967,0.0164769027087055
1,"San Jose-Sunnyvale-Santa Clara, CA",1870363,0.0759062413782254,0.11868648735621935,0.10188234052946049,1.8022700080751952,3.5239487276399983,0.05875502074751823,0.8510782289526042,2.8984869006884626,0.0719229163180574,0.007929165405615784,0.22962184528368268,0.515461950626171,0,4.908705655053856,0.29335182839181295,0.4563515408025069,0.23533591216046681,0.29774044073183165,0.7558475962515655,0.22557396288776294,0.21512969495394138,0,0.19894540207947142,0,0.14942389030241246,0.41459111153267364,0.8844092863204915,0,43.5991788990588,0,0.09635732032026793,0.2864865026320833,0.7695247225589393,1.149353821818551,0.12250820685513189,2.2857362524038196,0.01263489034720163,0.019145365442125455
1,"Seattle-Tacoma-Bellevue, WA",3647999.625,0.07856191576588131,0.1429393727938226,0.19950733960745048,1.3539714589840361,2.914743754073098,0.04906170171047014,1.0522953890473619,1.7232480376374404,0.08058821874775986,0.01760541800615641,0.2088186877488035,0.7100555425291137,0,1.8436345691747453,0.06912578308052197,0.5780561884706437,0.32459164767963816,0.13584027624617145,1.1702750219750924,0.3760795525729845,0.37975137188244995,0.003000114861540413,0.19649018454686876,0,0.260090719216487,0.405151312750126,1.08240911241277,0,50.247839861837875,0,0.24611958078673224,0.2652081448293387,0.5066111087090955,1.1515683862056652,0.16065374141337074,1.927384335228023,0.06918544254971082,0.03590285137551214
1,"St. Louis, MO-IL",2808956.625,0.15723817177434068,0.03681804999751972,0.02306047620790757,1.1377334407515234,2.6949117865786114,0.08173300338519392,0.7965925041296281,0.43124931691956725,0.0693374848612888,0.01728296131887789,0.37611374206458975,1.1833589232034913,8.350608838495358e-4,0.8762661152350762,0.08640462895926893,0.24352586232859857,0.10897334721017601,0.11068526176511684,0.6660935545598929,0.2332850307877972,0.13646820134845347,0.03788124254131192,0.12835185744217975,0.012741281965187114,0.14958935697896927,0.12647283414670113,1.5519890161532697,0,51.8850320961716,0,0.1007025226135667,0.4118915225742796,0.5017113703050249,0.7554506695870127,0.16298082151445242,0.876253156976762,0.05499986646288695,0.037358785680237566
1,"Tampa-St. Petersburg-Clearwater, FL",2917768.75,0.042125665631130946,0.05393028438869776,0.037241326181762374,0.9536745610470377,2.441877755996261,0.0406684141041014,0.6085813324330953,0.27340699247469424,0.004256540611591525,0.012269600067277746,0.24007958735030122,0.7544512268183797,0.004396975865527112,0.4626409750331164,0.04078009659276624,0.3051248407829373,0.09624095625051471,0.06674106129078189,0.3232455102605859,0.12679246923093143,0.16464742229762253,0.025058235242650637,0.11542773891216908,0,0.05552187017652008,0.07903859657070063,1.1053204859460435,0,50.380037607285686,0.002958237220504851,0.06062884215949008,0.16160398571265897,0.32312416005898503,0.8092283269809543,0.13954210554492325,1.0801210593630584,0.026347001008985696,0.008319218813733995
1,"Tucson, AZ",1001397.125,0.08581690184929977,0.07815824198654686,0.1659529355765757,1.2509352410269932,1.3499229442951397,0.04872605839995715,0.45357817991378474,0.4655198053163918,0.014687811804818398,0.0011202568325708949,0.21100428278855282,0.7749319811663117,0,1.2166169091131214,0.03233620217884242,0.46854918919728095,0.12812182151494986,0.18527476338519883,0.6287241379457168,0.14827758790154388,0.15485421256399895,0.04735620817522028,0.12117201658318862,0,0.3252282460339027,0.19590433625771414,0.848833896647257,0,69.68111252953689,0,0.1039926517603127,0.015061230749008697,0.42099777816534617,0.5296618414449881,0.08242454998901547,1.3965331950696542,0.021445498255810366,0
1,"Virginia Beach-Norfolk-Newport News, VA-NC",1656446.875,0.08875533404118485,0.05694174938271902,0.033516825399141234,1.0330330797732885,1.745353210446787,0.04305763168664707,0.8681789098518272,0.4769995404070274,0.004174486872073685,0.03632567268690909,0.6124091148300893,0.9567538449841304,0.0034912300301642276,1.2302289401291113,0.09573060186452767,0.478937744772704,0.16909576717213592,0.046408873286639354,0.7251191278167214,0.4543376201394346,0.38035132182932807,0.0023295421412670428,0.04086508617073299,0.049271126674668986,0.10198976540097013,0.16667862523886898,0.9593968935079857,0,72.59513575575883,0,0.12056941603469618,0.405990185236998,0.6132747981132552,1.1800391091036246,0.2193990707783252,1.4188196556859056,0.0645912493846773,0.009110667589909773
1,"Washington-Arlington-Alexandria, DC-VA-MD-WV",5860185.625,0.11802447900150277,0.13287530957621246,0.21826687380872967,1.4647363562481328,3.8594209895818223,0.04196801425452064,1.4975664046097745,1.3588394457920547,0.0200136133564063,0.017457231629447463,0.6380521505105515,1.091940942106523,0,1.684785239417866,0.08825313914649394,0.8020035996945643,0.200568824854974,0.14448062465617298,1.0225983176928068,0.659965109384525,0.3771000650383389,0.04765928462316169,0.1519209924391715,0.0037451424143755837,0.3298227783958958,0.3211885044304077,1.0522507358839426,0,45.00141877133658,0.0032349457332498262,0.19621081529496573,0.41087253313093963,0.5532078368193355,1.3462994132020296,0.30017608323331146,4.327133466653583,0.0363807808075611,0.046218939125539274
